"Town","FIPS","Year","Year Submitted","Town Profile Year","Entry","Rank","Variable","Measure Type","Value"
"Berlin","0900304300",2009,2010,2016,"Rocky River Realty Corp",1,"Percent of Net Grand List","Percent",7.28
"Berlin","0900304300",2009,2010,2016,"Corbin Russwin Inc.",2,"Percent of Net Grand List","Percent",1.12
"Berlin","0900304300",2009,2010,2016,"Cedar Brickyard LLC",3,"Percent of Net Grand List","Percent",1.04
"Berlin","0900304300",2009,2010,2016,"Stonebridge Berlin Assoc. & Stonebridge Berlin 11 Assoc.",4,"Percent of Net Grand List","Percent",0.4
"Berlin","0900304300",2009,2010,2016,"Atohaas North America Inc.",5,"Percent of Net Grand List","Percent",0.38
"Berlin","0900304300",2009,2010,2016,"Bre Realty LLC",6,"Percent of Net Grand List","Percent",0.37
"Berlin","0900304300",2009,2010,2016,"Blue Dog Properties Trust",7,"Percent of Net Grand List","Percent",0.33
"Berlin","0900304300",2009,2010,2016,"Paradigm Percision Holdings LLC",8,"Percent of Net Grand List","Percent",0.32
"Berlin","0900304300",2009,2010,2016,"Berlin Comerce Park",9,"Percent of Net Grand List","Percent",0.31
"Berlin","0900304300",2009,2010,2016,"Bayer Polymer LLC & Sheffield Plastics Inc. & Bayer Business & Tech Service",10,"Percent of Net Grand List","Percent",0.31
"Berlin","0900304300",2009,2010,2016,"Rocky River Realty Corp",1,"Percent of Top 10 Total Grand List","Percent",61.36
"Berlin","0900304300",2009,2010,2016,"Corbin Russwin Inc.",2,"Percent of Top 10 Total Grand List","Percent",9.47
"Berlin","0900304300",2009,2010,2016,"Cedar Brickyard LLC",3,"Percent of Top 10 Total Grand List","Percent",8.78
"Berlin","0900304300",2009,2010,2016,"Stonebridge Berlin Assoc. & Stonebridge Berlin 11 Assoc.",4,"Percent of Top 10 Total Grand List","Percent",3.4
"Berlin","0900304300",2009,2010,2016,"Atohaas North America Inc.",5,"Percent of Top 10 Total Grand List","Percent",3.18
"Berlin","0900304300",2009,2010,2016,"Bre Realty LLC",6,"Percent of Top 10 Total Grand List","Percent",3.16
"Berlin","0900304300",2009,2010,2016,"Blue Dog Properties Trust",7,"Percent of Top 10 Total Grand List","Percent",2.74
"Berlin","0900304300",2009,2010,2016,"Paradigm Percision Holdings LLC",8,"Percent of Top 10 Total Grand List","Percent",2.67
"Berlin","0900304300",2009,2010,2016,"Berlin Comerce Park",9,"Percent of Top 10 Total Grand List","Percent",2.65
"Berlin","0900304300",2009,2010,2016,"Bayer Polymer LLC & Sheffield Plastics Inc. & Bayer Business & Tech Service",10,"Percent of Top 10 Total Grand List","Percent",2.59
"Berlin","0900304300",2009,2010,2016,"Rocky River Realty Corp",1,"Percent of Total Grand List","Percent",7.09
"Berlin","0900304300",2009,2010,2016,"Corbin Russwin Inc.",2,"Percent of Total Grand List","Percent",1.09
"Berlin","0900304300",2009,2010,2016,"Cedar Brickyard LLC",3,"Percent of Total Grand List","Percent",1.01
"Berlin","0900304300",2009,2010,2016,"Stonebridge Berlin Assoc. & Stonebridge Berlin 11 Assoc.",4,"Percent of Total Grand List","Percent",0.39
"Berlin","0900304300",2009,2010,2016,"Atohaas North America Inc.",5,"Percent of Total Grand List","Percent",0.37
"Berlin","0900304300",2009,2010,2016,"Bre Realty LLC",6,"Percent of Total Grand List","Percent",0.36
"Berlin","0900304300",2009,2010,2016,"Blue Dog Properties Trust",7,"Percent of Total Grand List","Percent",0.32
"Berlin","0900304300",2009,2010,2016,"Paradigm Percision Holdings LLC",8,"Percent of Total Grand List","Percent",0.31
"Berlin","0900304300",2009,2010,2016,"Berlin Comerce Park",9,"Percent of Total Grand List","Percent",0.31
"Berlin","0900304300",2009,2010,2016,"Bayer Polymer LLC & Sheffield Plastics Inc. & Bayer Business & Tech Service",10,"Percent of Total Grand List","Percent",0.3
"Bethany","0900904580",2009,2010,2016,"Laticrete International Inc.",1,"Grand List Value","Number",19474882
"Bethany","0900904580",2009,2010,2016,"Connecticut Light & Power",2,"Grand List Value","Number",13646020
"Bethany","0900904580",2009,2010,2016,"Connecticut Water Company",3,"Grand List Value","Number",5372960
"Bethany","0900904580",2009,2010,2016,"Brinton Robert H and Janet L",4,"Grand List Value","Number",1935870
"Bethany","0900904580",2009,2010,2016,"Woodhaven Country Club Inc",5,"Grand List Value","Number",1431230
"Bethany","0900904580",2009,2010,2016,"Uniroyal Chemical Co",6,"Grand List Value","Number",1122270
"Bethany","0900904580",2009,2010,2016,"Walter Estates Senior Community",7,"Grand List Value","Number",1000500
"Bethany","0900904580",2009,2010,2016,"Third Gardent Park LTD Partnerhsip",8,"Grand List Value","Number",817500
"Bethany","0900904580",2009,2010,2016,"Melina David and",9,"Grand List Value","Number",788540
"Bethany","0900904580",2009,2010,2016,"Slater Diane F",10,"Grand List Value","Number",788120
"Bethany","0900904580",2009,2010,2016,"Laticrete International Inc.",1,"Percent of Net Grand List","Percent",3.17
"Bethany","0900904580",2009,2010,2016,"Connecticut Light & Power",2,"Percent of Net Grand List","Percent",2.22
"Bethany","0900904580",2009,2010,2016,"Connecticut Water Company",3,"Percent of Net Grand List","Percent",0.87
"Bethany","0900904580",2009,2010,2016,"Brinton Robert H and Janet L",4,"Percent of Net Grand List","Percent",0.31
"Bethany","0900904580",2009,2010,2016,"Woodhaven Country Club Inc",5,"Percent of Net Grand List","Percent",0.23
"Bethany","0900904580",2009,2010,2016,"Uniroyal Chemical Co",6,"Percent of Net Grand List","Percent",0.18
"Bethany","0900904580",2009,2010,2016,"Walter Estates Senior Community",7,"Percent of Net Grand List","Percent",0.16
"Bethany","0900904580",2009,2010,2016,"Third Gardent Park LTD Partnerhsip",8,"Percent of Net Grand List","Percent",0.13
"Bethany","0900904580",2009,2010,2016,"Melina David and",9,"Percent of Net Grand List","Percent",0.13
"Bethany","0900904580",2009,2010,2016,"Slater Diane F",10,"Percent of Net Grand List","Percent",0.13
"Bethany","0900904580",2009,2010,2016,"Laticrete International Inc.",1,"Percent of Top 10 Total Grand List","Percent",41.99
"Bethany","0900904580",2009,2010,2016,"Connecticut Light & Power",2,"Percent of Top 10 Total Grand List","Percent",29.42
"Bethany","0900904580",2009,2010,2016,"Connecticut Water Company",3,"Percent of Top 10 Total Grand List","Percent",11.59
"Bethany","0900904580",2009,2010,2016,"Brinton Robert H and Janet L",4,"Percent of Top 10 Total Grand List","Percent",4.17
"Bethany","0900904580",2009,2010,2016,"Woodhaven Country Club Inc",5,"Percent of Top 10 Total Grand List","Percent",3.09
"Bethany","0900904580",2009,2010,2016,"Uniroyal Chemical Co",6,"Percent of Top 10 Total Grand List","Percent",2.42
"Bethany","0900904580",2009,2010,2016,"Walter Estates Senior Community",7,"Percent of Top 10 Total Grand List","Percent",2.16
"Bethany","0900904580",2009,2010,2016,"Third Gardent Park LTD Partnerhsip",8,"Percent of Top 10 Total Grand List","Percent",1.76
"Bethany","0900904580",2009,2010,2016,"Melina David and",9,"Percent of Top 10 Total Grand List","Percent",1.7
"Bethany","0900904580",2009,2010,2016,"Slater Diane F",10,"Percent of Top 10 Total Grand List","Percent",1.7
"Bethany","0900904580",2009,2010,2016,"Laticrete International Inc.",1,"Percent of Total Grand List","Percent",2.93
"Bethany","0900904580",2009,2010,2016,"Connecticut Light & Power",2,"Percent of Total Grand List","Percent",2.06
"Bethany","0900904580",2009,2010,2016,"Connecticut Water Company",3,"Percent of Total Grand List","Percent",0.81
"Bethany","0900904580",2009,2010,2016,"Brinton Robert H and Janet L",4,"Percent of Total Grand List","Percent",0.29
"Bethany","0900904580",2009,2010,2016,"Woodhaven Country Club Inc",5,"Percent of Total Grand List","Percent",0.22
"Bethany","0900904580",2009,2010,2016,"Uniroyal Chemical Co",6,"Percent of Total Grand List","Percent",0.17
"Bethany","0900904580",2009,2010,2016,"Walter Estates Senior Community",7,"Percent of Total Grand List","Percent",0.15
"Bethany","0900904580",2009,2010,2016,"Third Gardent Park LTD Partnerhsip",8,"Percent of Total Grand List","Percent",0.12
"Bethany","0900904580",2009,2010,2016,"Melina David and",9,"Percent of Total Grand List","Percent",0.12
"Bethany","0900904580",2009,2010,2016,"Slater Diane F",10,"Percent of Total Grand List","Percent",0.12
"Bethel","0900104720",2013,2013,2016,"Connecticut Light and Power Inc.",1,"Grand List Value","Number",71414210
"Bethel","0900104720",2013,2013,2016,"Duracell",2,"Grand List Value","Number",47737930
"Bethel","0900104720",2013,2013,2016,"Steiner Inc.",3,"Grand List Value","Number",20285100
"Bethel","0900104720",2013,2013,2016,"Bethel Associates",4,"Grand List Value","Number",12914340
"Bethel","0900104720",2013,2013,2016,"Target Corporation",5,"Grand List Value","Number",11167450
"Bethel","0900104720",2013,2013,2016,"CE Bethel, LLC",6,"Grand List Value","Number",9474890
"Bethel","0900104720",2013,2013,2016,"Toll CT II Limited Partnership",7,"Grand List Value","Number",8269220
"Bethel","0900104720",2013,2013,2016,"BFM Limited Partnership",8,"Grand List Value","Number",7433260
"Bethel","0900104720",2013,2013,2016,"E W Batista Family Limited Partnership",9,"Grand List Value","Number",6562440
"Bethel","0900104720",2013,2013,2016,"Shepards",10,"Grand List Value","Number",6024380
"Bethel","0900104720",2013,2013,2016,"Connecticut Light and Power Inc.",1,"Percent of Net Grand List","Percent",3.83
"Bethel","0900104720",2013,2013,2016,"Duracell",2,"Percent of Net Grand List","Percent",2.56
"Bethel","0900104720",2013,2013,2016,"Steiner Inc.",3,"Percent of Net Grand List","Percent",1.09
"Bethel","0900104720",2013,2013,2016,"Bethel Associates",4,"Percent of Net Grand List","Percent",0.69
"Bethel","0900104720",2013,2013,2016,"Target Corporation",5,"Percent of Net Grand List","Percent",0.6
"Bethel","0900104720",2013,2013,2016,"CE Bethel, LLC",6,"Percent of Net Grand List","Percent",0.51
"Bethel","0900104720",2013,2013,2016,"Toll CT II Limited Partnership",7,"Percent of Net Grand List","Percent",0.44
"Bethel","0900104720",2013,2013,2016,"BFM Limited Partnership",8,"Percent of Net Grand List","Percent",0.4
"Bethel","0900104720",2013,2013,2016,"E W Batista Family Limited Partnership",9,"Percent of Net Grand List","Percent",0.35
"Bethel","0900104720",2013,2013,2016,"Shepards",10,"Percent of Net Grand List","Percent",0.32
"Bethel","0900104720",2013,2013,2016,"Connecticut Light and Power Inc.",1,"Percent of Top 10 Total Grand List","Percent",35.48
"Bethel","0900104720",2013,2013,2016,"Duracell",2,"Percent of Top 10 Total Grand List","Percent",23.72
"Bethel","0900104720",2013,2013,2016,"Steiner Inc.",3,"Percent of Top 10 Total Grand List","Percent",10.08
"Bethel","0900104720",2013,2013,2016,"Bethel Associates",4,"Percent of Top 10 Total Grand List","Percent",6.42
"Bethel","0900104720",2013,2013,2016,"Target Corporation",5,"Percent of Top 10 Total Grand List","Percent",5.55
"Bethel","0900104720",2013,2013,2016,"CE Bethel, LLC",6,"Percent of Top 10 Total Grand List","Percent",4.71
"Bethel","0900104720",2013,2013,2016,"Toll CT II Limited Partnership",7,"Percent of Top 10 Total Grand List","Percent",4.11
"Bethel","0900104720",2013,2013,2016,"BFM Limited Partnership",8,"Percent of Top 10 Total Grand List","Percent",3.69
"Bethel","0900104720",2013,2013,2016,"E W Batista Family Limited Partnership",9,"Percent of Top 10 Total Grand List","Percent",3.26
"Bethel","0900104720",2013,2013,2016,"Shepards",10,"Percent of Top 10 Total Grand List","Percent",2.99
"Bethel","0900104720",2013,2013,2016,"Connecticut Light and Power Inc.",1,"Percent of Total Grand List","Percent",3.58
"Bethel","0900104720",2013,2013,2016,"Duracell",2,"Percent of Total Grand List","Percent",2.4
"Bethel","0900104720",2013,2013,2016,"Steiner Inc.",3,"Percent of Total Grand List","Percent",1.02
"Bethel","0900104720",2013,2013,2016,"Bethel Associates",4,"Percent of Total Grand List","Percent",0.65
"Bethel","0900104720",2013,2013,2016,"Target Corporation",5,"Percent of Total Grand List","Percent",0.56
"Bethel","0900104720",2013,2013,2016,"CE Bethel, LLC",6,"Percent of Total Grand List","Percent",0.48
"Bethel","0900104720",2013,2013,2016,"Toll CT II Limited Partnership",7,"Percent of Total Grand List","Percent",0.41
"Bethel","0900104720",2013,2013,2016,"BFM Limited Partnership",8,"Percent of Total Grand List","Percent",0.37
"Bethel","0900104720",2013,2013,2016,"E W Batista Family Limited Partnership",9,"Percent of Total Grand List","Percent",0.33
"Bethel","0900104720",2013,2013,2016,"Shepards",10,"Percent of Total Grand List","Percent",0.3
"Bethlehem","0900504930",2012,2013,2016,"Connecticut Light and Power Inc.",1,"Grand List Value","Number",2725290
"Bethlehem","0900504930",2012,2013,2016,"Glynos, Maria",2,"Grand List Value","Number",1398240
"Bethlehem","0900504930",2012,2013,2016,"Watertown Fire District",3,"Grand List Value","Number",1378400
"Bethlehem","0900504930",2012,2013,2016,"Ruane MT Remainder Trust",4,"Grand List Value","Number",1366970
"Bethlehem","0900504930",2012,2013,2016,"Millspaugh Fred Y Jr",5,"Grand List Value","Number",1266830
"Bethlehem","0900504930",2012,2013,2016,"First Student",6,"Grand List Value","Number",1121954
"Bethlehem","0900504930",2012,2013,2016,"Dufour John R & Rosemanry L Trustees",7,"Grand List Value","Number",1104060
"Bethlehem","0900504930",2012,2013,2016,"EKK Development",8,"Grand List Value","Number",1084700
"Bethlehem","0900504930",2012,2013,2016,"Bethlemem Commons LLC",9,"Grand List Value","Number",1005180
"Bethlehem","0900504930",2012,2013,2016,"Underwood Lisa & Barnes Michael",10,"Grand List Value","Number",1001740
"Bethlehem","0900504930",2012,2013,2016,"Connecticut Light and Power Inc.",1,"Percent of Net Grand List","Percent",0.67
"Bethlehem","0900504930",2012,2013,2016,"Glynos, Maria",2,"Percent of Net Grand List","Percent",0.34
"Bethlehem","0900504930",2012,2013,2016,"Watertown Fire District",3,"Percent of Net Grand List","Percent",0.34
"Bethlehem","0900504930",2012,2013,2016,"Ruane MT Remainder Trust",4,"Percent of Net Grand List","Percent",0.34
"Bethlehem","0900504930",2012,2013,2016,"Millspaugh Fred Y Jr",5,"Percent of Net Grand List","Percent",0.31
"Bethlehem","0900504930",2012,2013,2016,"First Student",6,"Percent of Net Grand List","Percent",0.28
"Bethlehem","0900504930",2012,2013,2016,"Dufour John R & Rosemanry L Trustees",7,"Percent of Net Grand List","Percent",0.27
"Bethlehem","0900504930",2012,2013,2016,"EKK Development",8,"Percent of Net Grand List","Percent",0.27
"Bethlehem","0900504930",2012,2013,2016,"Bethlemem Commons LLC",9,"Percent of Net Grand List","Percent",0.25
"Bethlehem","0900504930",2012,2013,2016,"Underwood Lisa & Barnes Michael",10,"Percent of Net Grand List","Percent",0.25
"Bethlehem","0900504930",2012,2013,2016,"Connecticut Light and Power Inc.",1,"Percent of Top 10 Total Grand List","Percent",20.26
"Bethlehem","0900504930",2012,2013,2016,"Glynos, Maria",2,"Percent of Top 10 Total Grand List","Percent",10.39
"Bethlehem","0900504930",2012,2013,2016,"Watertown Fire District",3,"Percent of Top 10 Total Grand List","Percent",10.25
"Bethlehem","0900504930",2012,2013,2016,"Ruane MT Remainder Trust",4,"Percent of Top 10 Total Grand List","Percent",10.16
"Bethlehem","0900504930",2012,2013,2016,"Millspaugh Fred Y Jr",5,"Percent of Top 10 Total Grand List","Percent",9.42
"Bethlehem","0900504930",2012,2013,2016,"First Student",6,"Percent of Top 10 Total Grand List","Percent",8.34
"Bethlehem","0900504930",2012,2013,2016,"Dufour John R & Rosemanry L Trustees",7,"Percent of Top 10 Total Grand List","Percent",8.21
"Bethlehem","0900504930",2012,2013,2016,"EKK Development",8,"Percent of Top 10 Total Grand List","Percent",8.06
"Bethlehem","0900504930",2012,2013,2016,"Bethlemem Commons LLC",9,"Percent of Top 10 Total Grand List","Percent",7.47
"Bethlehem","0900504930",2012,2013,2016,"Underwood Lisa & Barnes Michael",10,"Percent of Top 10 Total Grand List","Percent",7.45
"Bethlehem","0900504930",2012,2013,2016,"Connecticut Light and Power Inc.",1,"Percent of Total Grand List","Percent",0.66
"Bethlehem","0900504930",2012,2013,2016,"Glynos, Maria",2,"Percent of Total Grand List","Percent",0.34
"Bethlehem","0900504930",2012,2013,2016,"Watertown Fire District",3,"Percent of Total Grand List","Percent",0.34
"Bethlehem","0900504930",2012,2013,2016,"Ruane MT Remainder Trust",4,"Percent of Total Grand List","Percent",0.33
"Bethlehem","0900504930",2012,2013,2016,"Millspaugh Fred Y Jr",5,"Percent of Total Grand List","Percent",0.31
"Bethlehem","0900504930",2012,2013,2016,"First Student",6,"Percent of Total Grand List","Percent",0.27
"Bethlehem","0900504930",2012,2013,2016,"Dufour John R & Rosemanry L Trustees",7,"Percent of Total Grand List","Percent",0.27
"Bethlehem","0900504930",2012,2013,2016,"EKK Development",8,"Percent of Total Grand List","Percent",0.26
"Bethlehem","0900504930",2012,2013,2016,"Bethlemem Commons LLC",9,"Percent of Total Grand List","Percent",0.24
"Bethlehem","0900504930",2012,2013,2016,"Underwood Lisa & Barnes Michael",10,"Percent of Total Grand List","Percent",0.24
"Bloomfield","0900305910",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Grand List Value","Number",125824220
"Bloomfield","0900305910",2014,2015,2016,"Connecticut General Life Inc Co",2,"Grand List Value","Number",46223460
"Bloomfield","0900305910",2014,2015,2016,"Metropolitan Tower Life",3,"Grand List Value","Number",44457360
"Bloomfield","0900305910",2014,2015,2016,"Amcap Copaco LLC",4,"Grand List Value","Number",41331110
"Bloomfield","0900305910",2014,2015,2016,"Duncaster Inc",5,"Grand List Value","Number",30596990
